outcome;outcome2;exposure;exposure2;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;HR;CI_left;CI_right 
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_4;men;2629393;35823035.8977631;18693;18985;46481.1271053223;643;21.29823275448;19.6812352673967;23.0480817032581
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_5;men;2629393;35823035.8977631;18693;17199;67350.7233176137;539;15.5896588466764;14.3041143435061;16.9907382672798
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_6;men;2629393;35823035.8977631;18693;14599;53240.095306535;271;12.7665874175932;11.3186918820615;14.3996988335161
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_7;men;2629393;35823035.8977631;18693;22850;224510.720824913;546;8.31380844074252;7.62656449142399;9.06298122399487
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_basic_confounders;men;2629393;35823035.8977631;18693;40317;424596.877235414;3216;18.7825397201239;18.0836801787744;19.5084072959945
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_kessler_prev_interactions;men;2629393;35823035.8977631;18693;40317;424596.877235414;3216;4.82413719928536;4.63747157784352;5.01831640946697
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_kessler_prev;men;2629393;35823035.8977631;18693;40317;424596.877235414;3216;4.94262763645846;4.75128401045633;5.14167704959751
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;time_after_expo_1;persons;5282151;72147212.9783469;34496;53786;25604.9995638376;1568;80.721777793196;76.6794770637173;84.9771758964865
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;time_after_expo_2;persons;5282151;72147212.9783469;34496;52113;25128.9922598997;578;30.8689060324551;28.4192906412792;33.5296672836889
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;time_after_expo_3;persons;5282151;72147212.9783469;34496;52545;48843.0042667865;797;22.7786273636829;21.2219980402057;24.4494351375643
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;time_after_expo_4;persons;5282151;72147212.9783469;34496;55927;136472.446178607;1467;16.9776742239003;16.1012087303976;17.9018499094863
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;time_after_expo_5;persons;5282151;72147212.9783469;34496;49726;194325.903892507;1204;12.7648819154443;12.0426714225799;13.5304040604913
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;time_after_expo_6;persons;5282151;72147212.9783469;34496;41304;151703.495224194;607;11.015239245597;10.1586727374357;11.9440303643808
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;time_after_expo_7;persons;5282151;72147212.9783469;34496;58359;572906.036784192;1298;8.37264128138411;7.90811902862486;8.86444953256188
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;kessler_prev_interactions;persons;5282151;72147212.9783469;34496;110233;1154984.87817002;7519;4.40528342951315;4.28559157532825;4.52831814540252
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;basic_confounders;persons;5282151;72147212.9783469;34496;110233;1154984.87817002;7519;16.4632973464288;16.0461984680062;16.8912381370169
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;kessler_prev;persons;5282151;72147212.9783469;34496;110233;1154984.87817002;7519;4.50715124074326;4.38474259286491;4.63297716495155
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_1;women;2652758;36324177.0805838;15803;35943;17158.8414541074;925;70.4990898636901;65.9379667459874;75.3757192840817
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_2;women;2652758;36324177.0805838;15803;34881;16825.4532450034;351;27.7419026162882;24.9482905784172;30.8483324078889
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_3;women;2652758;36324177.0805838;15803;35057;32578.4907103826;450;19.1227628938471;17.4051313062757;21.0098995669423
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_4;women;2652758;36324177.0805838;15803;36942;89991.3190732842;824;14.41709420344;13.4345645323533;15.4714806550157
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_5;women;2652758;36324177.0805838;15803;32527;126975.180574894;665;10.9914500237632;10.1653340018113;11.8847028148172
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_6;women;2652758;36324177.0805838;15803;26705;98463.3999176587;336;9.83183509648588;8.82067204465966;10.958913433701
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_time_after_expo_7;women;2652758;36324177.0805838;15803;35509;348395.315959279;752;8.36340967661196;7.76450259604387;9.0085128510982
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_basic_confounders;women;2652758;36324177.0805838;15803;69916;730388.000934609;4303;14.9246961408591;14.4255359952653;15.4411284939487
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_kessler_prev_interactions;women;2652758;36324177.0805838;15803;69916;730388.000934609;4303;4.11270885412692;3.96914875887433;4.26146137279343
D20;Risk of Schizophrenia and related;expo_D61;Personality disorders;sex_kessler_prev;women;2652758;36324177.0805838;15803;69916;730388.000934609;4303;4.2051678104966;4.05864900509563;4.35697600167819
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_1;men;2647519;36158439.4524488;21075;6872;3201.06395992643;255;109.804597523768;97.0181790829329;124.276189795834
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_2;men;2647519;36158439.4524488;21075;6721;3213.48395089453;28;11.7627304894867;8.11876033570438;17.0422358644851
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_3;men;2647519;36158439.4524488;21075;7047;6439.55650872073;62;12.7347337339095;9.92326070131825;16.3427575022823
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_4;men;2647519;36158439.4524488;21075;8419;19430.4503929935;153;10.0181966058261;8.54275475978011;11.7484659287549
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_5;men;2647519;36158439.4524488;21075;7704;27991.4898794821;171;7.25335847836519;6.23790305991147;8.43411779733858
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_6;men;2647519;36158439.4524488;21075;4296;15210.4845871698;91;5.97732653337287;4.86389281210279;7.34564552854877
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_7;men;2647519;36158439.4524488;21075;2447;13706.7932704544;74;7.77086357175675;6.18460606533669;9.76397203199533
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_basic_confounders;men;2647519;36158439.4524488;21075;11410;89193.3225496415;834;11.3945993281047;10.6274427468876;12.2171341629733
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_kessler_prev_interactions;men;2647519;36158439.4524488;21075;11410;89193.3225496415;834;6.35218786988062;5.91644956309697;6.82001769877966
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_kessler_prev;men;2647519;36158439.4524488;21075;11410;89193.3225496415;834;5.9579966975346;5.55201593214515;6.39366404593831
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;time_after_expo_1;persons;5332687;73155579.0727768;40558;11972;5575.90646632031;446;109.876213465614;100.046025332935;120.672283035384
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;time_after_expo_2;persons;5332687;73155579.0727768;40558;11591;5547.59037353095;60;14.5662848293243;11.3060014660977;18.7667279511008
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;time_after_expo_3;persons;5332687;73155579.0727768;40558;11975;11018.0105322255;112;13.4414430617889;11.1637254825475;16.1838798227133
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;time_after_expo_4;persons;5332687;73155579.0727768;40558;13841;32093.7667190659;267;10.6680458050791;9.45510187053597;12.0365917636394
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;time_after_expo_5;persons;5332687;73155579.0727768;40558;12252;44471.5503405945;280;7.88978985377071;7.01227787106656;8.87711312660736
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;time_after_expo_6;persons;5332687;73155579.0727768;40558;6794;24393.8791900592;155;7.08779435669311;6.05189987805386;8.30100131447078
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;time_after_expo_7;persons;5332687;73155579.0727768;40558;4084;23518.0801182724;137;9.33072109822791;7.88903068215743;11.035874966214
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;kessler_prev_interactions;persons;5332687;73155579.0727768;40558;18835;146618.783740069;1457;6.78450679397544;6.42798361666235;7.16080425565851
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;basic_confounders;persons;5332687;73155579.0727768;40558;18835;146618.783740069;1457;12.833063160815;12.1721242864975;13.5298906101506
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;kessler_prev;persons;5332687;73155579.0727768;40558;18835;146618.783740069;1457;6.50582155554636;6.16578836038312;6.86460702812408
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_1;women;2685168;36997139.6203279;19483;5100;2374.84250639388;191;109.814172902153;95.2030637205317;126.66769428328
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_2;women;2685168;36997139.6203279;19483;4870;2334.10642263642;32;18.3757158102498;12.9896709071094;25.9950335888997
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_3;women;2685168;36997139.6203279;19483;4928;4578.45402350476;50;14.41036587438;10.9164302916614;19.022577810268
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_4;women;2685168;36997139.6203279;19483;5422;12663.3163260723;114;11.6591828850779;9.69667407670607;14.0188836370449
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_5;women;2685168;36997139.6203279;19483;4548;16480.0604611124;109;9.11632898976494;7.55087290271723;11.006337322897
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_6;women;2685168;36997139.6203279;19483;2498;9183.39460288946;64;9.58980063656591;7.50233626277398;12.2580850854952
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_time_after_expo_7;women;2685168;36997139.6203279;19483;1637;9811.286847818;63;12.1830604598436;9.51307358443566;15.6024192234828
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_basic_confounders;women;2685168;36997139.6203279;19483;7425;57425.4611904273;623;15.3745416213096;14.191705903575;16.6559631147539
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_kessler_prev_interactions;women;2685168;36997139.6203279;19483;7425;57425.4611904273;623;7.43249200345102;6.85819985088221;8.05487425016598
D20;Risk of Schizophrenia and related;expo_D70;Mental retardation;sex_kessler_prev;women;2685168;36997139.6203279;19483;7425;57425.4611904273;623;7.38510696523765;6.81467422360301;8.00328865305108
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_time_after_expo_1;men;2642805;36112191.5231762;21045;12144;5640.45779573501;239;57.7531850348676;50.7831190586642;65.6799039424615
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_time_after_expo_2;men;2642805;36112191.5231762;21045;12131;5675.76132944083;44;10.3038880027026;7.66176882261389;13.8571275680984
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_time_after_expo_3;men;2642805;36112191.5231762;21045;12798;11260.4248521596;83;9.55650428855186;7.69818542414127;11.8634157512902
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_time_after_expo_4;men;2642805;36112191.5231762;21045;15154;32089.5442922376;159;5.98622921173728;5.11702315498584;7.00308345107653
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_time_after_expo_5;men;2642805;36112191.5231762;21045;12603;43351.9283554161;171;4.04438095805876;3.47686626779074;4.70452875494168
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_time_after_expo_6;men;2642805;36112191.5231762;21045;6367;22168.4560371286;94;3.09815291487425;2.52888300073472;3.79556961755649
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_time_after_expo_7;men;2642805;36112191.5231762;21045;3189;15254.6791601169;74;4.75096188665795;3.78065888966809;5.9702923504051
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_basic_confounders;men;2642805;36112191.5231762;21045;20938;135441.251822235;864;6.51864478974326;6.08231296971588;6.98627809953553
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_kessler_prev_interactions;men;2642805;36112191.5231762;21045;20938;135441.251822235;864;3.61802501141776;3.37186567245239;3.88215494175483
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;sex_kessler_prev;men;2642805;36112191.5231762;21045;20938;135441.251822235;864;3.6376268327511;3.39174739125088;3.90133092118948
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;time_after_expo_1;persons;5328397;73128160.6980121;40716;17646;8194.65720226759;376;60.9392154904518;54.9692304644095;67.557576360763
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;time_after_expo_2;persons;5328397;73128160.6980121;40716;17281;8087.37588142825;76;12.083027717888;9.64125669513293;15.1432083438824
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;time_after_expo_3;persons;5328397;73128160.6980121;40716;17713;15604.4418968486;132;10.5247928745802;8.86340097495667;12.4976028237688
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;time_after_expo_4;persons;5328397;73128160.6980121;40716;19981;42018.3720637775;255;7.04873381510701;6.22485654085606;7.98165356424426
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;time_after_expo_5;persons;5328397;73128160.6980121;40716;15920;53953.1731791305;243;4.63575696185704;4.08271232545611;5.26371708224756
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;time_after_expo_6;persons;5328397;73128160.6980121;40716;7826;27072.4980612322;120;3.36173530339622;2.80863047304465;4.02376331046837
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;time_after_expo_7;persons;5328397;73128160.6980121;40716;3912;19106.6402200765;97;5.13859039686068;4.20898794198081;6.27350603772035
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;kessler_prev_interactions;persons;5328397;73128160.6980121;40716;28306;174037.158504761;1299;3.9065823012328;3.68637964241171;4.13993857299001
D20;Risk of Schizophrenia and related;expo_D81;Developmental disorders;basic_confounders;persons;5328397;73128160.6980121;40716;28306;174037.158504761;1299;7.69335138982489;7.26670052415043;8.14505227105673
